sys/creation_time,sys/id,sys/name,final/train_loss,final/val_loss,training/hyperparams/batch_size,training/hyperparams/ca_dist_alpha,training/hyperparams/d_model,training/hyperparams/gcc_lmi_alpha,training/hyperparams/lr,training/hyperparams/n_heads,training/hyperparams/n_layers,training/hyperparams/rmsf_alpha,training/hyperparams/shp_alpha
2025-06-03 19:22:14.233,RSHPHP-343,loss_alpha_sweep_20250602_115536_job_037_sweep,0.6486955285072327,0.6073988080024719,8,0.48785054702257036,768,1.0177422790959092,0.0001778279410038923,12,12,1.998398546694881,0.009630088841667751
2025-06-03 19:51:54.499,RSHPHP-346,loss_alpha_sweep_20250602_115536_job_040_sweep,2.163374185562134,0.60798579454422,8,1.4890770143166583,768,1.3689092920528525,0.0001778279410038923,12,12,1.3780573045738722,0.04922098115060683
2025-06-03 20:30:04.694,RSHPHP-352,loss_alpha_sweep_20250602_115536_job_046_sweep,3.324747323989868,0.6083524227142334,8,0.2837578997143144,768,1.8511128689079337,0.0001778279410038923,12,12,1.1877715060010205,0.08448287941572338
2025-06-03 20:32:14.724,RSHPHP-353,loss_alpha_sweep_20250602_115536_job_047_sweep,0.7224897146224976,0.6098116636276245,8,1.51296364095648,768,0.8777974112140262,0.0001778279410038923,12,12,1.550822781728244,0.01117736808957727
2025-06-03 16:31:41.268,RSHPHP-308,loss_alpha_sweep_20250602_115536_job_000_sweep,2.5587756633758545,0.6098182797431946,8,1.5977496076651911,768,1.719464752450105,0.0001778279410038923,12,12,0.5918458284637286,0.0583066255617522
2025-06-03 16:31:41.456,RSHPHP-311,loss_alpha_sweep_20250602_115536_job_009_sweep,3.065955400466919,0.6110216975212097,8,0.7546139219985573,768,0.6523471849573997,0.0001778279410038923,12,12,1.7528304688404055,0.07714854818453147
2025-06-03 18:38:07.589,RSHPHP-334,loss_alpha_sweep_20250602_115536_job_028_sweep,0.760036289691925,0.6111548542976379,8,0.16199122078707548,768,0.8490164182958851,0.0001778279410038923,12,12,0.8326464426120114,0.017013352346416936
2025-06-03 17:21:58.789,RSHPHP-321,loss_alpha_sweep_20250602_115536_job_015_sweep,1.7115015983581543,0.6113325953483582,8,1.4508313197709481,768,1.5662443626837326,0.0001778279410038923,12,12,1.903296989207202,0.03623303228015957
2025-06-03 17:25:01.812,RSHPHP-322,loss_alpha_sweep_20250602_115536_job_016_sweep,2.2290501594543457,0.6119778752326965,8,1.2412214233200838,768,0.6598882545044598,0.0001778279410038923,12,12,1.684266044440175,0.05541787678633323
2025-06-03 19:39:28.568,RSHPHP-344,loss_alpha_sweep_20250602_115536_job_038_sweep,3.6619815826416016,0.6134673357009888,8,0.14333325226857502,768,1.990360610449865,0.0001778279410038923,12,12,1.900615399892897,0.09336580663559813
2025-06-03 20:09:28.664,RSHPHP-349,loss_alpha_sweep_20250602_115536_job_043_sweep,3.270343065261841,0.6137310862541199,8,1.9070644724252679,768,1.1038133325509587,0.0001778279410038923,12,12,1.3818512795710556,0.08035740029031253
2025-06-03 16:31:41.532,RSHPHP-312,loss_alpha_sweep_20250602_115536_job_008_sweep,3.8313941955566406,0.6137524843215942,8,0.9948973582556547,768,1.2164337718785456,0.0001778279410038923,12,12,1.2745697476298143,0.09511396330053866
2025-06-03 20:38:49.127,RSHPHP-355,loss_alpha_sweep_20250602_115536_job_049_sweep,1.6426186561584473,0.6140884160995483,8,0.24964389475481852,768,0.7725471216072142,0.0001778279410038923,12,12,1.5795068483853079,0.03930332630837079
2025-06-03 19:19:25.708,RSHPHP-341,loss_alpha_sweep_20250602_115536_job_036_sweep,1.3906692266464233,0.6143267750740051,8,0.4164088700427252,768,1.175176973171016,0.0001778279410038923,12,12,1.4053775599476641,0.03062598746462538
2025-06-03 16:31:41.542,RSHPHP-313,loss_alpha_sweep_20250602_115536_job_007_sweep,2.319329261779785,0.6150919795036316,8,1.0768826567760832,768,1.890408022402756,0.0001778279410038923,12,12,0.6360687235258896,0.052946242899824296
2025-06-03 16:32:23.716,RSHPHP-317,loss_alpha_sweep_20250602_115536_job_002_sweep,1.4246314764022827,0.6152142882347107,8,0.17568590290678204,768,1.4446707957212166,0.0001778279410038923,12,12,0.4198087972873319,0.03455177502424913
2025-06-03 17:25:55.406,RSHPHP-323,loss_alpha_sweep_20250602_115536_job_017_sweep,0.5425337553024292,0.6152840256690979,8,0.5648206504774095,768,1.0041648722507188,0.0001778279410038923,12,12,0.897264981879063,0.008431818166489378
2025-06-03 18:57:29.932,RSHPHP-336,loss_alpha_sweep_20250602_115536_job_030_sweep,2.286972761154175,0.615441083908081,8,1.9023380618965424,768,1.942411551301081,0.0001778279410038923,12,12,0.4435527294217575,0.04882934662083358
2025-06-03 18:29:15.355,RSHPHP-332,loss_alpha_sweep_20250602_115536_job_026_sweep,3.327948808670044,0.6163257360458374,8,1.956829783405344,768,0.9681595602172111,0.0001778279410038923,12,12,1.9413006345658725,0.08099028432195936
2025-06-03 16:31:43.093,RSHPHP-314,loss_alpha_sweep_20250602_115536_job_004_sweep,1.849173665046692,0.6171812415122986,8,0.3183897499368114,768,0.8115834923114974,0.0001778279410038923,12,12,1.2351950319091636,0.043569865932845425
2025-06-03 19:43:16.988,RSHPHP-345,loss_alpha_sweep_20250602_115536_job_039_sweep,1.5845766067504883,0.6172828078269958,8,1.6857197936936255,768,0.6264619871033884,0.0001778279410038923,12,12,0.17753615531039776,0.03885411205481402
2025-06-03 17:38:02.349,RSHPHP-324,loss_alpha_sweep_20250602_115536_job_018_sweep,0.9555308222770691,0.6177608966827393,8,1.5409692733577638,768,0.6655992077555117,0.0001778279410038923,12,12,0.6797230150402471,0.018642160733569276
2025-06-03 17:15:56.157,RSHPHP-318,loss_alpha_sweep_20250602_115536_job_012_sweep,3.060135841369629,0.6179409623146057,8,1.8826379806747424,768,1.292877942769906,0.0001778279410038923,12,12,1.0852075702852646,0.07534239574935418
2025-06-03 20:23:07.982,RSHPHP-350,loss_alpha_sweep_20250602_115536_job_044_sweep,2.0239694118499756,0.618293821811676,8,0.495114454238345,768,0.20289755545615026,0.0001778279410038923,12,12,0.29476521168160064,0.054222401551354334
2025-06-03 17:19:03.781,RSHPHP-319,loss_alpha_sweep_20250602_115536_job_013_sweep,1.334644079208374,0.6183313727378845,8,0.6562795112513211,768,0.913546166516057,0.0001778279410038923,12,12,0.14630943592689927,0.03190134716611168
2025-06-03 16:31:41.449,RSHPHP-310,loss_alpha_sweep_20250602_115536_job_010_sweep,2.3329312801361084,0.6183350086212158,8,0.49218019531084667,768,0.6319606479661511,0.0001778279410038923,12,12,0.35521930463211293,0.06105985302506025
2025-06-03 16:31:41.402,RSHPHP-309,loss_alpha_sweep_20250602_115536_job_011_sweep,2.2447187900543213,0.6185594201087952,8,1.061224152300344,768,1.281680024064983,0.0001778279410038923,12,12,1.9433407836817265,0.053633726601838363
2025-06-03 18:07:12.974,RSHPHP-328,loss_alpha_sweep_20250602_115536_job_022_sweep,2.8506734371185303,0.6187512278556824,8,0.3707771499105593,768,1.3908479874546518,0.0001778279410038923,12,12,0.6192497904085627,0.07383707171005986
2025-06-03 19:55:27.139,RSHPHP-347,loss_alpha_sweep_20250602_115536_job_041_sweep,3.1431939601898193,0.6193056106567383,8,1.1977814014105508,768,1.4646677282625633,0.0001778279410038923,12,12,0.7573068993017177,0.07819995157975261
2025-06-03 20:32:42.890,RSHPHP-354,loss_alpha_sweep_20250602_115536_job_048_sweep,1.0767698287963867,0.6193878650665283,8,1.856780531489017,768,1.96408815905962,0.0001778279410038923,12,12,1.0018206915967547,0.018630351718777433
2025-06-03 19:17:18.386,RSHPHP-340,loss_alpha_sweep_20250602_115536_job_034_sweep,2.5058608055114746,0.6193913221359253,8,0.9840308240583702,768,1.1510164256169302,0.0001778279410038923,12,12,0.3056159755685871,0.06454467967816566
2025-06-03 17:38:21.677,RSHPHP-325,loss_alpha_sweep_20250602_115536_job_019_sweep,3.3571343421936035,0.6199342608451843,8,0.7831240930372105,768,0.1671227933118269,0.0001778279410038923,12,12,1.0311052417178783,0.088902483752489
2025-06-03 17:19:22.428,RSHPHP-320,loss_alpha_sweep_20250602_115536_job_014_sweep,0.8323206305503845,0.6203302145004272,8,1.8687534860556991,768,1.35004758019296,0.0001778279410038923,12,12,0.7282184639685911,0.013421122076939858
2025-06-03 16:31:46.298,RSHPHP-315,loss_alpha_sweep_20250602_115536_job_001_sweep,0.8261479735374451,0.6209970712661743,8,0.6699744139953159,768,0.2335757475600107,0.0001778279410038923,12,12,0.46902333025587717,0.019644271265433066
2025-06-03 18:40:12.547,RSHPHP-335,loss_alpha_sweep_20250602_115536_job_029_sweep,0.5737988948822021,0.6213921308517456,8,1.0908523579708818,768,0.3264932651592231,0.0001778279410038923,12,12,1.1417584954380446,0.009998097217457199
2025-06-03 20:24:20.916,RSHPHP-351,loss_alpha_sweep_20250602_115536_job_045_sweep,1.7833651304244995,0.621465265750885,8,0.3464687047472794,768,1.4605907325568186,0.0001778279410038923,12,12,1.2314749031387164,0.03883311852210786
2025-06-03 19:19:25.805,RSHPHP-342,loss_alpha_sweep_20250602_115536_job_035_sweep,0.9343863129615784,0.6215986013412476,8,1.7725688393579564,768,0.7497964705417478,0.0001778279410038923,12,12,0.5189864455031253,0.019125078981734805
2025-06-03 17:53:26.992,RSHPHP-327,loss_alpha_sweep_20250602_115536_job_021_sweep,3.5947561264038086,0.6225717067718506,8,1.2987720433081773,768,0.6026157427666106,0.0001778279410038923,12,12,1.1790882069477402,0.09232488827685652
2025-06-03 16:31:40.641,RSHPHP-307,loss_alpha_sweep_20250602_115536_job_005_sweep,3.4673876762390137,0.6239523887634277,8,1.82720702642147,768,1.9039297524033871,0.0001778279410038923,12,12,1.406554257954401,0.07968013937353878
2025-06-03 17:50:05.663,RSHPHP-326,loss_alpha_sweep_20250602_115536_job_020_sweep,2.4501266479492188,0.6247962117195129,8,0.28042383022917416,768,0.11448251433367115,0.0001778279410038923,12,12,1.6778619981283438,0.06241289902575329
2025-06-03 16:31:40.632,RSHPHP-306,loss_alpha_sweep_20250602_115536_job_006_sweep,1.3551170825958252,0.624821662902832,8,0.19272361894588144,768,0.4858212649649525,0.0001778279410038923,12,12,1.0095626558708197,0.03332898845943628
2025-06-03 19:00:08.415,RSHPHP-337,loss_alpha_sweep_20250602_115536_job_031_sweep,1.2984997034072876,0.6250962615013123,8,0.8477444556801923,768,0.9193528498558623,0.0001778279410038923,12,12,0.3565172563761213,0.030428475568989997
2025-06-03 19:10:07.193,RSHPHP-339,loss_alpha_sweep_20250602_115536_job_033_sweep,3.007310628890991,0.6258492469787598,8,1.0643443916057806,768,0.4085689168140416,0.0001778279410038923,12,12,0.7539704012868452,0.07718842115474722
2025-06-03 18:32:15.744,RSHPHP-333,loss_alpha_sweep_20250602_115536_job_027_sweep,2.5878336429595947,0.626071035861969,8,1.0931138016040123,768,0.7043422872307571,0.0001778279410038923,12,12,1.8546666793701445,0.059905904390668084
2025-06-03 19:02:21.507,RSHPHP-338,loss_alpha_sweep_20250602_115536_job_032_sweep,2.770313024520874,0.6273508667945862,8,1.4821317479979708,768,0.35133989572652613,0.0001778279410038923,12,12,0.6350173642930436,0.07056056091741786
2025-06-03 18:07:20.580,RSHPHP-329,loss_alpha_sweep_20250602_115536_job_023_sweep,2.1105809211730957,0.6275851726531982,8,1.0064919835979353,768,0.429367430985094,0.0001778279410038923,12,12,0.5123618602879062,0.05461940821438009
2025-06-03 20:06:44.793,RSHPHP-348,loss_alpha_sweep_20250602_115536_job_042_sweep,3.6842892169952393,0.6284236907958984,8,1.9638468889070264,768,0.2070119823974557,0.0001778279410038923,12,12,1.6136063819715598,0.09094926193210823
2025-06-03 18:15:19.136,RSHPHP-330,loss_alpha_sweep_20250602_115536_job_024_sweep,3.3378069400787354,0.6298754811286926,8,0.8061703721441523,768,0.4145687456184496,0.0001778279410038923,12,12,1.4860343984617415,0.08442517268712771
2025-06-03 18:26:17.294,RSHPHP-331,loss_alpha_sweep_20250602_115536_job_025_sweep,3.6583385467529297,0.6311001181602478,8,0.9162461862646577,768,0.23065437545383352,0.0001778279410038923,12,12,1.5882453046942164,0.09128427227419031
2025-06-03 16:32:23.708,RSHPHP-316,loss_alpha_sweep_20250602_115536_job_003_sweep,0.4644833207130432,0.6415368914604187,8,1.6882025411961996,768,0.5290334809446652,0.0001778279410038923,12,12,0.10817308739821373,0.00560102007557086
